avg_cell_voltage;charging_current;max_cell_voltage;min_cell_voltage;max_cell_temp;min_cell_temp;soc;timestamp;;
3.92;-144.3;3.92;3.92;34;31;58.5;428.54;;
3.92;-144.6;3.92;3.92;34;31;58.5;428.68;;
3.92;-144.6;3.92;3.92;34;31;58.5;428.82;;
3.92;-144.6;3.92;3.92;34;31;58.5;428.96;;
3.92;-144.6;3.92;3.92;34;31;58.5;429.1;;
3.92;-144.3;3.92;3.92;34;31;58.5;429.24;;
3.92;-144.3;3.92;3.92;34;31;58.5;429.38;;
3.92;-144.3;3.92;3.92;34;31;58.5;429.52;;
3.92;-144.3;3.92;3.92;34;31;58.5;429.66;;
3.92;-144.6;3.92;3.92;34;31;59;429.8;;
3.92;-144.6;3.92;3.92;34;31;59;429.94;;
3.92;-144.6;3.92;3.92;34;31;59;430.08;;
3.92;-144.6;3.92;3.92;34;31;59;430.22;;
3.92;-144.3;3.92;3.92;34;31;59;430.36;;
3.92;-144.3;3.92;3.92;34;31;59;430.5;;
3.92;-144.3;3.92;3.92;34;31;59;430.64;;
3.92;-144.3;3.92;3.92;34;31;59;430.78;;
3.92;-144.5;3.92;3.92;34;31;59;430.92;;
3.92;-144.5;3.92;3.92;34;31;59;431.06;;
3.92;-144.5;3.92;3.92;34;31;59;431.2;;
3.92;-144.5;3.92;3.92;34;31;59;431.34;;
3.92;-144.5;3.92;3.92;34;31;59;431.48;;
3.92;-144.5;3.92;3.92;34;31;59;431.62;;
3.92;-144.5;3.92;3.92;34;31;59;431.76;;
3.92;-144.5;3.92;3.92;34;31;59;431.9;;
3.92;-144.5;3.92;3.92;34;31;59;432.04;;
3.92;-144.5;3.92;3.92;34;31;59;432.18;;
3.92;-144.5;3.92;3.92;34;31;59;432.32;;
3.92;-144.5;3.92;3.92;34;31;59;432.46;;
3.92;-144.5;3.92;3.92;34;31;59;432.6;;
3.92;-144.5;3.92;3.92;34;31;59;432.74;;
3.92;-144.5;3.92;3.92;34;31;59;432.88;;
3.92;-144.5;3.92;3.92;34;31;59;433.02;;
3.92;-144.3;3.92;3.92;34;31;59;433.16;;
3.92;-144.3;3.92;3.92;34;31;59;433.3;;
3.92;-144.3;3.92;3.92;34;31;59;433.44;;
3.92;-144.3;3.92;3.92;34;31;59;433.58;;
3.92;-144.5;3.92;3.92;34;31;59;433.72;;
3.92;-144.5;3.92;3.92;34;31;59;433.86;;
3.92;-144.5;3.92;3.92;34;31;59;434;;
3.92;-144.5;3.92;3.92;34;31;59;434.14;;
3.92;-144.6;3.92;3.92;34;31;59;434.28;;
3.92;-144.6;3.92;3.92;34;31;59;434.42;;
3.92;-144.6;3.92;3.92;34;31;59;434.56;;
3.92;-144.6;3.92;3.92;34;31;59;434.7;;
3.92;-144.5;3.92;3.92;34;31;59;434.84;;
3.92;-144.5;3.92;3.92;34;31;59;434.98;;
3.92;-144.5;3.92;3.92;34;31;59;435.12;;
3.92;-144.5;3.92;3.92;34;31;59;435.26;;
3.92;-144.3;3.92;3.92;34;31;59;435.4;;
3.92;-144.3;3.92;3.92;34;31;59;435.54;;
3.92;-144.3;3.92;3.92;34;31;59;435.68;;
3.92;-144.3;3.92;3.92;34;31;59;435.82;;
3.92;-144.3;3.92;3.92;34;31;59;435.96;;
3.92;-144.3;3.92;3.92;34;31;59;436.1;;
3.92;-144.3;3.92;3.92;34;31;59;436.24;;
3.92;-144.3;3.92;3.92;34;31;59;436.38;;
3.92;-144.5;3.92;3.92;34;31;59;436.52;;
3.92;-144.5;3.92;3.92;34;31;59;436.66;;
3.92;-144.5;3.92;3.92;34;31;59;436.8;;
3.92;-144.5;3.92;3.92;34;31;59;436.94;;
3.92;-144.5;3.92;3.92;34;31;59;437.08;;
3.92;-144.5;3.92;3.92;34;31;59;437.22;;
3.92;-144.5;3.92;3.92;34;31;59;437.36;;
3.92;-144.5;3.92;3.92;34;31;59;437.5;;
3.92;-144.4;3.92;3.92;34;31;59;437.64;;
3.92;-144.4;3.92;3.92;34;31;59;437.78;;
3.92;-144.4;3.92;3.92;34;31;59;437.92;;
3.92;-144.4;3.92;3.92;34;31;59;438.06;;
3.92;-144.3;3.92;3.92;34;31;59;438.2;;
3.92;-144.3;3.92;3.92;34;31;59;438.34;;
3.92;-144.3;3.92;3.92;34;31;59;438.48;;
3.92;-144.3;3.92;3.92;34;31;59;438.62;;
3.92;-144.4;3.92;3.92;34;31;59;438.76;;
3.92;-144.4;3.92;3.92;34;31;59;438.9;;
3.92;-144.4;3.92;3.92;34;31;59;439.04;;
3.92;-144.4;3.92;3.92;34;31;59;439.18;;
3.92;-144.3;3.92;3.92;34;31;59;439.32;;
3.92;-144.3;3.92;3.92;34;31;59;439.46;;
3.92;-144.3;3.92;3.92;34;31;59;439.6;;
3.92;-144.3;3.92;3.92;34;31;59;439.74;;
3.92;-144.4;3.92;3.92;34;31;59;439.88;;
3.92;-144.4;3.92;3.92;34;31;59;440.02;;
3.92;-144.4;3.92;3.92;34;31;59;440.16;;
3.92;-144.4;3.92;3.92;34;31;59;440.3;;
3.92;-144.4;3.92;3.92;34;31;59;440.44;;
3.92;-144.4;3.92;3.92;34;31;59;440.58;;
3.92;-144.4;3.92;3.92;34;31;59;440.72;;
3.92;-144.4;3.92;3.92;34;31;59;440.86;;
3.92;-144.5;3.92;3.92;34;31;59;441;;
3.92;-144.5;3.92;3.92;34;31;59;441.14;;
3.92;-144.5;3.92;3.92;34;31;59;441.28;;
3.92;-144.5;3.92;3.92;34;31;59;441.42;;
3.92;-144.5;3.92;3.92;34;31;59;441.56;;
3.92;-144.5;3.92;3.92;34;31;59;441.7;;
3.92;-144.5;3.92;3.92;34;31;59;441.84;;
3.92;-144.5;3.92;3.92;34;31;59;441.98;;
3.92;-144.4;3.92;3.92;34;31;59;442.12;;
3.92;-144.4;3.92;3.92;34;31;59;442.26;;
3.92;-144.4;3.92;3.92;34;31;59;442.4;;
3.92;-144.4;3.92;3.92;34;31;59;442.54;;
3.92;-144.3;3.92;3.92;34;31;59;442.68;;
3.92;-144.3;3.92;3.92;34;31;59;442.82;;
3.92;-144.3;3.92;3.92;34;31;59;442.96;;
3.92;-144.3;3.92;3.92;34;31;59;443.1;;
3.92;-144.5;3.92;3.92;34;31;59;443.24;;
3.92;-144.5;3.92;3.92;34;31;59;443.38;;
3.92;-144.5;3.92;3.92;34;31;59;443.52;;
3.92;-144.5;3.92;3.92;34;31;59;443.66;;
3.92;-144.6;3.92;3.92;34;31;59;443.8;;
3.92;-144.6;3.92;3.92;34;31;59;443.94;;
3.92;-144.6;3.92;3.92;34;31;59;444.08;;
3.92;-144.6;3.92;3.92;34;31;59;444.22;;
3.92;-144.5;3.92;3.92;34;31;59;444.36;;
3.92;-144.5;3.92;3.92;34;31;59;444.5;;
3.92;-144.5;3.92;3.92;34;31;59;444.64;;
3.92;-144.5;3.92;3.92;34;31;59;444.78;;
3.92;-144.5;3.92;3.92;34;31;59;444.92;;
3.92;-144.5;3.92;3.92;34;31;59;445.06;;
3.92;-144.5;3.92;3.92;34;31;59;445.2;;
3.92;-144.5;3.92;3.92;34;31;59;445.34;;
3.92;-144.5;3.92;3.92;34;31;59;445.48;;
3.92;-144.5;3.92;3.92;34;31;59;445.62;;
3.92;-144.5;3.92;3.92;34;31;59;445.76;;
3.92;-144.5;3.92;3.92;34;31;59;445.9;;
3.92;-144.6;3.92;3.92;34;31;59;446.04;;
3.92;-144.6;3.92;3.92;34;31;59;446.18;;
3.92;-144.6;3.92;3.92;34;31;59;446.32;;
3.92;-144.6;3.92;3.92;34;31;59;446.46;;
3.92;-144.5;3.92;3.92;34;31;59;446.6;;
3.92;-144.5;3.92;3.92;34;31;59;446.74;;
3.92;-144.5;3.92;3.92;34;31;59;446.88;;
3.92;-144.5;3.92;3.92;34;31;59;447.02;;
3.92;-144.4;3.92;3.92;34;31;59;447.16;;
3.92;-144.4;3.92;3.92;34;31;59;447.3;;
3.92;-144.4;3.92;3.92;34;31;59;447.44;;
3.92;-144.4;3.92;3.92;34;31;59;447.58;;
3.92;-144.3;3.92;3.92;34;31;59;447.72;;
3.92;-144.3;3.92;3.92;34;31;59;447.86;;
3.92;-144.3;3.92;3.92;34;31;59;448;;
3.92;-144.3;3.92;3.92;34;31;59;448.14;;
3.92;-144.3;3.92;3.92;34;31;59;448.28;;
3.92;-144.3;3.92;3.92;34;31;59;448.42;;
3.92;-144.3;3.92;3.92;34;31;59;448.56;;
3.92;-144.3;3.92;3.92;34;31;59;448.7;;
3.92;-144.5;3.92;3.92;34;31;59;448.84;;
3.92;-144.5;3.92;3.92;34;31;59;448.98;;
3.92;-144.5;3.92;3.92;34;31;59;449.12;;
3.92;-144.5;3.92;3.92;34;31;59;449.26;;
3.92;-144.4;3.92;3.92;34;31;59;449.4;;
3.92;-144.4;3.92;3.92;34;31;59;449.54;;
3.92;-144.4;3.92;3.92;34;31;59;449.68;;
3.92;-144.4;3.92;3.92;34;31;59;449.82;;
3.92;-144.4;3.92;3.92;34;31;59;449.96;;
3.92;-144.4;3.92;3.92;34;31;59;450.1;;
3.92;-144.4;3.92;3.92;34;31;59;450.24;;
3.92;-144.4;3.92;3.92;34;31;59;450.38;;
3.92;-144.4;3.92;3.92;34;31;59;450.52;;
3.92;-144.4;3.92;3.92;34;31;59;450.66;;
3.92;-144.4;3.92;3.92;34;31;59;450.8;;
3.92;-144.4;3.92;3.92;34;31;59;450.94;;
3.92;-144.5;3.92;3.92;34;31;59;451.08;;
3.92;-144.5;3.92;3.92;34;31;59;451.22;;
3.92;-144.5;3.92;3.92;34;31;59;451.36;;
3.92;-144.5;3.92;3.92;34;31;59;451.5;;
3.92;-144.3;3.92;3.92;34;31;59;451.64;;
3.92;-144.3;3.92;3.92;34;31;59;451.78;;
3.92;-144.3;3.92;3.92;34;31;59;451.92;;
3.92;-144.3;3.92;3.92;34;31;59;452.06;;
3.92;-144.5;3.92;3.92;34;31;59;452.2;;
3.92;-144.5;3.92;3.92;34;31;59;452.34;;
3.92;-144.5;3.92;3.92;34;31;59;452.48;;
3.92;-144.5;3.92;3.92;34;31;59;452.62;;
3.92;-144.5;3.92;3.92;34;31;59.5;452.76;;
3.92;-144.5;3.92;3.92;34;31;59.5;452.9;;
3.92;-144.5;3.92;3.92;34;31;59.5;453.04;;
3.92;-144.5;3.92;3.92;34;31;59.5;453.18;;
3.92;-144.5;3.92;3.92;34;31;59.5;453.32;;
3.92;-144.5;3.92;3.92;34;31;59.5;453.46;;
3.92;-144.5;3.92;3.92;34;31;59.5;453.6;;
3.92;-144.5;3.92;3.92;34;31;59.5;453.74;;
3.92;-144.4;3.92;3.92;34;31;59.5;453.88;;
3.92;-144.4;3.92;3.92;34;31;59.5;454.02;;
3.92;-144.4;3.92;3.92;34;31;59.5;454.16;;
3.92;-144.4;3.92;3.92;34;31;59.5;454.3;;
3.92;-144.3;3.92;3.92;34;31;59.5;454.44;;
3.92;-144.3;3.92;3.92;34;31;59.5;454.58;;
3.92;-144.3;3.92;3.92;34;31;59.5;454.72;;
3.92;-144.3;3.92;3.92;34;31;59.5;454.86;;
3.92;-144.6;3.92;3.92;34;31;59.5;455;;
3.92;-144.6;3.92;3.92;34;31;59.5;455.14;;
3.92;-144.6;3.92;3.92;34;31;59.5;455.28;;
3.92;-144.6;3.92;3.92;34;31;59.5;455.42;;
3.92;-144.6;3.92;3.92;34;31;59.5;455.56;;
3.92;-144.6;3.92;3.92;34;31;59.5;455.7;;
3.92;-144.6;3.92;3.92;34;31;59.5;455.84;;
3.92;-144.6;3.92;3.92;34;31;59.5;455.98;;
3.92;-144.3;3.92;3.92;34;31;59.5;456.12;;
3.92;-144.3;3.92;3.92;34;31;59.5;456.26;;
3.92;-144.3;3.92;3.92;34;31;59.5;456.4;;
3.92;-144.3;3.92;3.92;34;31;59.5;456.54;;
3.92;-144.3;3.92;3.92;34;31;59.5;456.68;;
3.92;-144.3;3.92;3.92;34;31;59.5;456.82;;
3.92;-144.3;3.92;3.92;34;31;59.5;456.96;;
3.92;-144.3;3.92;3.92;34;31;59.5;457.1;;
3.92;-144.6;3.92;3.92;34;31;59.5;457.24;;
3.92;-144.6;3.92;3.92;34;31;59.5;457.38;;
3.92;-144.6;3.92;3.92;34;31;59.5;457.52;;
3.92;-144.6;3.92;3.92;34;31;59.5;457.66;;
3.92;-144.6;3.92;3.92;34;31;59.5;457.8;;
3.92;-144.6;3.92;3.92;34;31;59.5;457.94;;
3.92;-144.6;3.92;3.92;34;31;59.5;458.08;;
3.92;-144.6;3.92;3.92;34;31;59.5;458.22;;
3.92;-144.4;3.92;3.92;34;31;59.5;458.36;;
3.92;-144.4;3.92;3.92;34;31;59.5;458.5;;
3.92;-144.4;3.92;3.92;34;31;59.5;458.64;;
3.92;-144.4;3.92;3.92;34;31;59.5;458.78;;
3.92;-144.3;3.92;3.92;34;31;59.5;458.92;;
3.92;-144.3;3.92;3.92;34;31;59.5;459.06;;
3.92;-144.3;3.92;3.92;34;31;59.5;459.2;;
3.92;-144.3;3.92;3.92;34;31;59.5;459.34;;
3.92;-144.3;3.92;3.92;34;31;59.5;459.48;;
3.92;-144.3;3.92;3.92;34;31;59.5;459.62;;
3.92;-144.3;3.92;3.92;34;31;59.5;459.76;;
3.92;-144.3;3.92;3.92;34;31;59.5;459.9;;
3.92;-144.4;3.92;3.92;34;31;59.5;460.04;;
3.92;-144.4;3.92;3.92;34;31;59.5;460.18;;
3.92;-144.4;3.92;3.92;34;31;59.5;460.32;;
3.92;-144.4;3.92;3.92;34;31;59.5;460.46;;
3.92;-144.5;3.92;3.92;34;31;59.5;460.6;;
3.92;-144.5;3.92;3.92;34;31;59.5;460.74;;
3.92;-144.5;3.92;3.92;34;31;59.5;460.88;;
3.92;-144.5;3.92;3.92;34;31;59.5;461.02;;
3.92;-144.5;3.92;3.92;34;31;59.5;461.16;;
3.92;-144.5;3.92;3.92;34;31;59.5;461.3;;
3.92;-144.5;3.92;3.92;34;31;59.5;461.44;;
3.92;-144.5;3.92;3.92;34;31;59.5;461.58;;
3.92;-144.4;3.92;3.92;34;31;59.5;461.72;;
3.92;-144.4;3.92;3.92;34;31;59.5;461.86;;
3.92;-144.4;3.92;3.92;34;31;59.5;462;;
3.92;-144.4;3.92;3.92;34;31;59.5;462.14;;
3.92;-144.5;3.92;3.92;34;31;59.5;462.28;;
3.92;-144.5;3.92;3.92;34;31;59.5;462.42;;
3.92;-144.5;3.92;3.92;34;31;59.5;462.56;;
3.92;-144.5;3.92;3.92;34;31;59.5;462.7;;
3.92;-144.5;3.92;3.92;34;31;59.5;462.84;;
3.92;-144.5;3.92;3.92;34;31;59.5;462.98;;
3.92;-144.5;3.92;3.92;34;31;59.5;463.12;;
3.92;-144.5;3.92;3.92;34;31;59.5;463.26;;
3.92;-144.6;3.92;3.92;34;31;59.5;463.4;;
3.92;-144.6;3.92;3.92;34;31;59.5;463.54;;
3.92;-144.6;3.92;3.92;34;31;59.5;463.68;;
3.92;-144.6;3.92;3.92;34;31;59.5;463.82;;
3.92;-144.6;3.92;3.92;34;31;59.5;463.96;;
3.92;-144.6;3.92;3.92;34;31;59.5;464.1;;
3.92;-144.6;3.92;3.92;34;31;59.5;464.24;;
3.92;-144.6;3.92;3.92;34;31;59.5;464.38;;
3.92;-144.5;3.92;3.92;34;31;59.5;464.52;;
3.92;-144.5;3.92;3.92;34;31;59.5;464.66;;
3.92;-144.5;3.92;3.92;34;31;59.5;464.8;;
3.92;-144.5;3.92;3.92;34;31;59.5;464.94;;
3.92;-144.4;3.92;3.92;34;31;59.5;465.08;;
3.92;-144.4;3.92;3.92;34;31;59.5;465.22;;
3.92;-144.4;3.92;3.92;34;31;59.5;465.36;;
3.92;-144.4;3.92;3.92;34;31;59.5;465.5;;
3.92;-144.5;3.92;3.92;34;31;59.5;465.64;;
3.92;-144.5;3.92;3.92;34;31;59.5;465.78;;
3.92;-144.5;3.92;3.92;34;31;59.5;465.92;;
3.92;-144.5;3.92;3.92;34;31;59.5;466.06;;
3.92;-144.5;3.92;3.92;34;31;59.5;466.2;;
3.92;-144.5;3.92;3.92;34;31;59.5;466.34;;
3.92;-144.5;3.92;3.92;34;31;59.5;466.48;;
3.92;-144.5;3.92;3.92;34;31;59.5;466.62;;
3.92;-144.5;3.92;3.92;34;31;59.5;466.76;;
3.92;-144.5;3.92;3.92;34;31;59.5;466.9;;
3.92;-144.5;3.92;3.92;34;31;59.5;467.04;;
3.92;-144.5;3.92;3.92;34;31;59.5;467.18;;
3.92;-144.3;3.92;3.92;34;31;59.5;467.32;;
3.92;-144.3;3.92;3.92;34;31;59.5;467.46;;
3.92;-144.3;3.92;3.92;34;31;59.5;467.6;;
3.92;-144.3;3.92;3.92;34;31;59.5;467.74;;
3.92;-144.3;3.92;3.92;34;31;59.5;467.88;;
3.92;-144.3;3.92;3.92;34;31;59.5;468.02;;
3.92;-144.3;3.92;3.92;34;31;59.5;468.16;;
3.92;-144.3;3.92;3.92;34;31;59.5;468.3;;
3.94;-144.6;3.94;3.94;34;31;59.5;468.44;;
3.94;-144.6;3.94;3.94;34;31;59.5;468.58;;
3.94;-144.6;3.94;3.94;34;31;59.5;468.72;;
3.94;-144.6;3.94;3.94;34;31;59.5;468.86;;
3.94;-144.3;3.94;3.94;34;31;59.5;469;;
3.94;-144.3;3.94;3.94;34;31;59.5;469.14;;
3.94;-144.3;3.94;3.94;34;31;59.5;469.28;;
3.94;-144.3;3.94;3.94;34;31;59.5;469.42;;
3.92;-144.3;3.92;3.92;34;31;59.5;469.56;;
3.92;-144.3;3.92;3.92;34;31;59.5;469.7;;
3.92;-144.3;3.92;3.92;34;31;59.5;469.84;;
3.92;-144.3;3.92;3.92;34;31;59.5;469.98;;
3.92;-144.3;3.92;3.92;34;31;59.5;470.12;;
3.92;-144.3;3.92;3.92;34;31;59.5;470.26;;
3.92;-144.3;3.92;3.92;34;31;59.5;470.4;;
3.92;-144.3;3.92;3.92;34;31;59.5;470.54;;
3.94;-144.5;3.94;3.94;34;31;59.5;470.68;;
3.94;-144.5;3.94;3.94;34;31;59.5;470.82;;
3.94;-144.5;3.94;3.94;34;31;59.5;470.96;;
3.94;-144.5;3.94;3.94;34;31;59.5;471.1;;
3.94;-144.5;3.94;3.94;34;31;59.5;471.24;;
3.94;-144.5;3.94;3.94;34;31;59.5;471.38;;
3.94;-144.5;3.94;3.94;34;31;59.5;471.52;;
3.94;-144.5;3.94;3.94;34;31;59.5;471.66;;
3.94;-144.4;3.94;3.94;34;31;59.5;471.8;;
3.94;-144.4;3.94;3.94;34;31;59.5;471.94;;
3.94;-144.4;3.94;3.94;34;31;59.5;472.08;;
3.94;-144.4;3.94;3.94;34;31;59.5;472.22;;
3.94;-144.3;3.94;3.94;34;31;59.5;472.36;;
3.94;-144.3;3.94;3.94;34;31;59.5;472.5;;
3.94;-144.3;3.94;3.94;34;31;59.5;472.64;;
3.94;-144.3;3.94;3.94;34;31;59.5;472.78;;
3.94;-144.6;3.94;3.94;34;31;59.5;472.92;;
3.94;-144.6;3.94;3.94;34;31;59.5;473.06;;
3.94;-144.6;3.94;3.94;34;31;59.5;473.2;;
3.94;-144.6;3.94;3.94;34;31;59.5;473.34;;
3.94;-144.4;3.94;3.94;34;31;59.5;473.48;;
3.94;-144.4;3.94;3.94;34;31;59.5;473.62;;
3.94;-144.4;3.94;3.94;34;31;59.5;473.76;;
3.94;-144.4;3.94;3.94;34;31;59.5;473.9;;
3.94;-144.6;3.94;3.94;34;31;59.5;474.04;;
3.94;-144.6;3.94;3.94;34;31;59.5;474.18;;
3.94;-144.6;3.94;3.94;34;31;59.5;474.32;;
3.94;-144.6;3.94;3.94;34;31;59.5;474.46;;
3.94;-144.6;3.94;3.94;34;31;60;474.6;;
3.94;-144.6;3.94;3.94;34;31;60;474.74;;
3.94;-144.6;3.94;3.94;34;31;60;474.88;;
3.94;-144.6;3.94;3.94;34;31;60;475.02;;
3.94;-144.5;3.94;3.94;34;31;60;475.16;;
3.94;-144.5;3.94;3.94;34;31;60;475.3;;
3.94;-144.5;3.94;3.94;34;31;60;475.44;;
3.94;-144.5;3.94;3.94;34;31;60;475.58;;
3.94;-144.4;3.94;3.94;34;31;60;475.72;;
3.94;-144.4;3.94;3.94;34;31;60;475.86;;
3.94;-144.4;3.94;3.94;34;31;60;476;;
3.94;-144.4;3.94;3.94;34;31;60;476.14;;
3.94;-144.3;3.94;3.94;34;31;60;476.28;;
3.94;-144.3;3.94;3.94;34;31;60;476.42;;
3.94;-144.3;3.94;3.94;34;31;60;476.56;;
3.94;-144.3;3.94;3.94;34;31;60;476.7;;
3.94;-144.6;3.94;3.94;34;31;60;476.84;;
3.94;-144.6;3.94;3.94;34;31;60;476.98;;
3.94;-144.6;3.94;3.94;34;31;60;477.12;;
3.94;-144.6;3.94;3.94;34;31;60;477.26;;
3.94;-144.5;3.94;3.94;34;31;60;477.4;;
3.94;-144.5;3.94;3.94;34;31;60;477.54;;
3.94;-144.5;3.94;3.94;34;31;60;477.68;;
3.94;-144.5;3.94;3.94;34;31;60;477.82;;
3.94;-144.3;3.94;3.94;34;31;60;477.96;;
3.94;-144.3;3.94;3.94;34;31;60;478.1;;
3.94;-144.3;3.94;3.94;34;31;60;478.24;;
3.94;-144.3;3.94;3.94;34;31;60;478.38;;
3.94;-144.3;3.94;3.94;34;31;60;478.52;;
3.94;-144.3;3.94;3.94;34;31;60;478.66;;
3.94;-144.3;3.94;3.94;34;31;60;478.8;;
3.94;-144.3;3.94;3.94;34;31;60;478.94;;
3.94;-144.4;3.94;3.94;34;31;60;479.08;;
3.94;-144.4;3.94;3.94;34;31;60;479.22;;
3.94;-144.4;3.94;3.94;34;31;60;479.36;;
3.94;-144.4;3.94;3.94;34;31;60;479.5;;
3.94;-144.6;3.94;3.94;34;31;60;479.64;;
3.94;-144.6;3.94;3.94;34;31;60;479.78;;
3.94;-144.6;3.94;3.94;34;31;60;479.92;;
3.94;-144.6;3.94;3.94;34;31;60;480.06;;
3.94;-144.4;3.94;3.94;34;31;60;480.2;;
3.94;-144.4;3.94;3.94;34;31;60;480.34;;
3.94;-144.4;3.94;3.94;34;31;60;480.48;;
3.94;-144.4;3.94;3.94;34;31;60;480.62;;
3.94;-144.4;3.94;3.94;34;31;60;480.76;;
3.94;-144.4;3.94;3.94;34;31;60;480.9;;
3.94;-144.4;3.94;3.94;34;31;60;481.04;;
3.94;-144.4;3.94;3.94;34;31;60;481.18;;
3.94;-144.3;3.94;3.94;34;31;60;481.32;;
3.94;-144.3;3.94;3.94;34;31;60;481.46;;
3.94;-144.3;3.94;3.94;34;31;60;481.6;;
3.94;-144.3;3.94;3.94;34;31;60;481.74;;
3.94;-144.5;3.94;3.94;34;31;60;481.88;;
3.94;-144.5;3.94;3.94;34;31;60;482.02;;
3.94;-144.5;3.94;3.94;34;31;60;482.16;;
3.94;-144.5;3.94;3.94;34;31;60;482.3;;
3.94;-144.5;3.94;3.94;34;31;60;482.44;;
3.94;-144.5;3.94;3.94;34;31;60;482.58;;
3.94;-144.5;3.94;3.94;34;31;60;482.72;;
3.94;-144.5;3.94;3.94;34;31;60;482.86;;
3.94;-144.3;3.94;3.94;34;31;60;483;;
3.94;-144.3;3.94;3.94;34;31;60;483.14;;
3.94;-144.3;3.94;3.94;34;31;60;483.28;;
3.94;-144.3;3.94;3.94;34;31;60;483.42;;
3.94;-144.3;3.94;3.94;34;31;60;483.56;;
3.94;-144.3;3.94;3.94;34;31;60;483.7;;
3.94;-144.3;3.94;3.94;34;31;60;483.84;;
3.94;-144.3;3.94;3.94;34;31;60;483.98;;
3.94;-144.3;3.94;3.94;34;31;60;484.12;;
3.94;-144.3;3.94;3.94;34;31;60;484.26;;
3.94;-144.3;3.94;3.94;34;31;60;484.4;;
3.94;-144.3;3.94;3.94;34;31;60;484.54;;
3.94;-144.4;3.94;3.94;34;31;60;484.68;;
3.94;-144.4;3.94;3.94;34;31;60;484.82;;
3.94;-144.4;3.94;3.94;34;31;60;484.96;;
3.94;-144.4;3.94;3.94;34;31;60;485.1;;
3.94;-144.6;3.94;3.94;34;31;60;485.24;;
3.94;-144.6;3.94;3.94;34;31;60;485.38;;
3.94;-144.6;3.94;3.94;34;31;60;485.52;;
3.94;-144.6;3.94;3.94;34;31;60;485.66;;
3.94;-144.6;3.94;3.94;34;31;60;485.8;;
3.94;-144.6;3.94;3.94;34;31;60;485.94;;
3.94;-144.6;3.94;3.94;34;31;60;486.08;;
3.94;-144.6;3.94;3.94;34;31;60;486.22;;
3.94;-144.6;3.94;3.94;34;31;60;486.36;;
3.94;-144.6;3.94;3.94;34;31;60;486.5;;
3.94;-144.6;3.94;3.94;34;31;60;486.64;;
3.94;-144.6;3.94;3.94;34;31;60;486.78;;
3.94;-144.4;3.94;3.94;34;31;60;486.92;;
3.94;-144.4;3.94;3.94;34;31;60;487.06;;
3.94;-144.4;3.94;3.94;34;31;60;487.2;;
3.94;-144.4;3.94;3.94;34;31;60;487.34;;
3.94;-144.3;3.94;3.94;34;31;60;487.48;;
3.94;-144.3;3.94;3.94;34;31;60;487.62;;
3.94;-144.3;3.94;3.94;34;31;60;487.76;;
3.94;-144.3;3.94;3.94;34;31;60;487.9;;
3.94;-144.5;3.94;3.94;34;31;60;488.04;;
3.94;-144.5;3.94;3.94;34;31;60;488.18;;
3.94;-144.5;3.94;3.94;34;31;60;488.32;;
3.94;-144.5;3.94;3.94;34;31;60;488.46;;
3.94;-144.5;3.94;3.94;34;31;60;488.6;;
3.94;-144.5;3.94;3.94;34;31;60;488.74;;
3.94;-144.5;3.94;3.94;34;31;60;488.88;;
3.94;-144.5;3.94;3.94;34;31;60;489.02;;
3.94;-144.6;3.94;3.94;34;31;60;489.16;;
3.94;-144.6;3.94;3.94;34;31;60;489.3;;
3.94;-144.6;3.94;3.94;34;31;60;489.44;;
3.94;-144.6;3.94;3.94;34;31;60;489.58;;
3.94;-144.3;3.94;3.94;34;31;60;489.72;;
3.94;-144.3;3.94;3.94;34;31;60;489.86;;
3.94;-144.3;3.94;3.94;34;31;60;490;;
3.94;-144.3;3.94;3.94;34;31;60;490.14;;
3.94;-144.5;3.94;3.94;34;31;60;490.28;;
3.94;-144.5;3.94;3.94;34;31;60;490.42;;
3.94;-144.5;3.94;3.94;34;31;60;490.56;;
3.94;-144.5;3.94;3.94;34;31;60;490.7;;
3.94;-144.6;3.94;3.94;34;31;60;490.84;;
3.94;-144.6;3.94;3.94;34;31;60;490.98;;
3.94;-144.6;3.94;3.94;34;31;60;491.12;;
3.94;-144.6;3.94;3.94;34;31;60;491.26;;
3.94;-144.5;3.94;3.94;34;31;60;491.4;;
3.94;-144.5;3.94;3.94;34;31;60;491.54;;
3.94;-144.5;3.94;3.94;34;31;60;491.68;;
3.94;-144.5;3.94;3.94;34;31;60;491.82;;
3.94;-144.4;3.94;3.94;34;31;60;491.96;;
3.94;-144.4;3.94;3.94;34;31;60;492.1;;
3.94;-144.4;3.94;3.94;34;31;60;492.24;;
3.94;-144.4;3.94;3.94;34;31;60;492.38;;
3.94;-144.3;3.94;3.94;34;31;60;492.52;;
3.94;-144.3;3.94;3.94;34;31;60;492.66;;
3.94;-144.3;3.94;3.94;34;31;60;492.8;;
3.94;-144.3;3.94;3.94;34;31;60;492.94;;
3.94;-144.4;3.94;3.94;34;31;60;493.08;;
3.94;-144.4;3.94;3.94;34;31;60;493.22;;
3.94;-144.4;3.94;3.94;34;31;60;493.36;;
3.94;-144.4;3.94;3.94;34;31;60;493.5;;
3.94;-144.6;3.94;3.94;34;31;60;493.64;;
3.94;-144.6;3.94;3.94;34;31;60;493.78;;
3.94;-144.6;3.94;3.94;34;31;60;493.92;;
3.94;-144.6;3.94;3.94;34;31;60;494.06;;
